sample_Id.short	dir_Id	cell_Id	sequence_Id	sample_Id.ori	cell_state	mouse_Id	sample_type
296M1_GFP-_180208_l2_062	296M1_GFP-_180208_l2	032	062	180208_Hiseq3A_l2_062_N702-N506_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_063	296M1_GFP-_180208_l2	033	063	180208_Hiseq3A_l2_063_N703-N506_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_064	296M1_GFP-_180208_l2	081	064	180208_Hiseq3A_l2_064_N704-N506_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_065	296M1_GFP-_180208_l2	080	065	180208_Hiseq3A_l2_065_N705-N506_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_066	296M1_GFP-_180208_l2	079	066	180208_Hiseq3A_l2_066_N706-N506_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_067	296M1_GFP-_180208_l2	034	067	180208_Hiseq3A_l2_067_N707-N506_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_068	296M1_GFP-_180208_l2	035	068	180208_Hiseq3A_l2_068_N708-N506_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_069	296M1_GFP-_180208_l2	036	069	180208_Hiseq3A_l2_069_N709-N506_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_070	296M1_GFP-_180208_l2	084	070	180208_Hiseq3A_l2_070_N710-N506_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_071	296M1_GFP-_180208_l2	083	071	180208_Hiseq3A_l2_071_N711-N506_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_072	296M1_GFP-_180208_l2	082	072	180208_Hiseq3A_l2_072_N712-N506_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_073	296M1_GFP-_180208_l2	037	073	180208_Hiseq3A_l2_073_N701-N507_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_074	296M1_GFP-_180208_l2	038	074	180208_Hiseq3A_l2_074_N702-N507_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_075	296M1_GFP-_180208_l2	039	075	180208_Hiseq3A_l2_075_N703-N507_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_076	296M1_GFP-_180208_l2	087	076	180208_Hiseq3A_l2_076_N704-N507_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_077	296M1_GFP-_180208_l2	086	077	180208_Hiseq3A_l2_077_N705-N507_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_078	296M1_GFP-_180208_l2	085	078	180208_Hiseq3A_l2_078_N706-N507_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_079	296M1_GFP-_180208_l2	040	079	180208_Hiseq3A_l2_079_N707-N507_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_080	296M1_GFP-_180208_l2	041	080	180208_Hiseq3A_l2_080_N708-N507_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_081	296M1_GFP-_180208_l2	042	081	180208_Hiseq3A_l2_081_N709-N507_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_082	296M1_GFP-_180208_l2	090	082	180208_Hiseq3A_l2_082_N710-N507_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_083	296M1_GFP-_180208_l2	089	083	180208_Hiseq3A_l2_083_N711-N507_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_084	296M1_GFP-_180208_l2	088	084	180208_Hiseq3A_l2_084_N712-N507_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_085	296M1_GFP-_180208_l2	043	085	180208_Hiseq3A_l2_085_N701-N508_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_086	296M1_GFP-_180208_l2	044	086	180208_Hiseq3A_l2_086_N702-N508_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_087	296M1_GFP-_180208_l2	045	087	180208_Hiseq3A_l2_087_N703-N508_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_088	296M1_GFP-_180208_l2	093	088	180208_Hiseq3A_l2_088_N704-N508_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_089	296M1_GFP-_180208_l2	092	089	180208_Hiseq3A_l2_089_N705-N508_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_090	296M1_GFP-_180208_l2	091	090	180208_Hiseq3A_l2_090_N706-N508_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_091	296M1_GFP-_180208_l2	046	091	180208_Hiseq3A_l2_091_N707-N508_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_092	296M1_GFP-_180208_l2	047	092	180208_Hiseq3A_l2_092_N708-N508_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_093	296M1_GFP-_180208_l2	048	093	180208_Hiseq3A_l2_093_N709-N508_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_094	296M1_GFP-_180208_l2	096	094	180208_Hiseq3A_l2_094_N710-N508_Dr_Sato_296M1_GFP-	0	296M1	GFP-
296M1_GFP-_180208_l2_095	296M1_GFP-_180208_l2	095	095	180208_Hiseq3A_l2_095_N711-N508_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M1_GFP-_180208_l2_096	296M1_GFP-_180208_l2	094	096	180208_Hiseq3A_l2_096_N712-N508_Dr_Sato_296M1_GFP-	1	296M1	GFP-
296M5_Mock_180208_l3_001	296M5_Mock_180208_l3	003	001	180208_Hiseq3A_l3_001_N701-N517_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_002	296M5_Mock_180208_l3	002	002	180208_Hiseq3A_l3_002_N702-N517_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_003	296M5_Mock_180208_l3	001	003	180208_Hiseq3A_l3_003_N703-N517_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_004	296M5_Mock_180208_l3	049	004	180208_Hiseq3A_l3_004_N704-N517_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_005	296M5_Mock_180208_l3	050	005	180208_Hiseq3A_l3_005_N705-N517_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_006	296M5_Mock_180208_l3	051	006	180208_Hiseq3A_l3_006_N706-N517_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_007	296M5_Mock_180208_l3	006	007	180208_Hiseq3A_l3_007_N707-N517_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_008	296M5_Mock_180208_l3	005	008	180208_Hiseq3A_l3_008_N708-N517_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_009	296M5_Mock_180208_l3	004	009	180208_Hiseq3A_l3_009_N709-N517_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_010	296M5_Mock_180208_l3	052	010	180208_Hiseq3A_l3_010_N710-N517_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_011	296M5_Mock_180208_l3	053	011	180208_Hiseq3A_l3_011_N711-N517_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_012	296M5_Mock_180208_l3	054	012	180208_Hiseq3A_l3_012_N712-N517_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_013	296M5_Mock_180208_l3	009	013	180208_Hiseq3A_l3_013_N701-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_014	296M5_Mock_180208_l3	008	014	180208_Hiseq3A_l3_014_N702-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_015	296M5_Mock_180208_l3	007	015	180208_Hiseq3A_l3_015_N703-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_016	296M5_Mock_180208_l3	055	016	180208_Hiseq3A_l3_016_N704-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_017	296M5_Mock_180208_l3	056	017	180208_Hiseq3A_l3_017_N705-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_018	296M5_Mock_180208_l3	057	018	180208_Hiseq3A_l3_018_N706-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_019	296M5_Mock_180208_l3	012	019	180208_Hiseq3A_l3_019_N707-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_020	296M5_Mock_180208_l3	011	020	180208_Hiseq3A_l3_020_N708-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_021	296M5_Mock_180208_l3	010	021	180208_Hiseq3A_l3_021_N709-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_022	296M5_Mock_180208_l3	058	022	180208_Hiseq3A_l3_022_N710-N502_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_023	296M5_Mock_180208_l3	059	023	180208_Hiseq3A_l3_023_N711-N502_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_024	296M5_Mock_180208_l3	060	024	180208_Hiseq3A_l3_024_N712-N502_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_025	296M5_Mock_180208_l3	015	025	180208_Hiseq3A_l3_025_N701-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_026	296M5_Mock_180208_l3	014	026	180208_Hiseq3A_l3_026_N702-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_027	296M5_Mock_180208_l3	013	027	180208_Hiseq3A_l3_027_N703-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_028	296M5_Mock_180208_l3	061	028	180208_Hiseq3A_l3_028_N704-N503_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_029	296M5_Mock_180208_l3	062	029	180208_Hiseq3A_l3_029_N705-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_030	296M5_Mock_180208_l3	063	030	180208_Hiseq3A_l3_030_N706-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_031	296M5_Mock_180208_l3	018	031	180208_Hiseq3A_l3_031_N707-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_032	296M5_Mock_180208_l3	017	032	180208_Hiseq3A_l3_032_N708-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_033	296M5_Mock_180208_l3	016	033	180208_Hiseq3A_l3_033_N709-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_034	296M5_Mock_180208_l3	064	034	180208_Hiseq3A_l3_034_N710-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_035	296M5_Mock_180208_l3	065	035	180208_Hiseq3A_l3_035_N711-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_036	296M5_Mock_180208_l3	066	036	180208_Hiseq3A_l3_036_N712-N503_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_037	296M5_Mock_180208_l3	021	037	180208_Hiseq3A_l3_037_N701-N504_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_038	296M5_Mock_180208_l3	020	038	180208_Hiseq3A_l3_038_N702-N504_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_039	296M5_Mock_180208_l3	019	039	180208_Hiseq3A_l3_039_N703-N504_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_040	296M5_Mock_180208_l3	067	040	180208_Hiseq3A_l3_040_N704-N504_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_041	296M5_Mock_180208_l3	068	041	180208_Hiseq3A_l3_041_N705-N504_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_042	296M5_Mock_180208_l3	069	042	180208_Hiseq3A_l3_042_N706-N504_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_043	296M5_Mock_180208_l3	024	043	180208_Hiseq3A_l3_043_N707-N504_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_044	296M5_Mock_180208_l3	023	044	180208_Hiseq3A_l3_044_N708-N504_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_045	296M5_Mock_180208_l3	022	045	180208_Hiseq3A_l3_045_N709-N504_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_046	296M5_Mock_180208_l3	070	046	180208_Hiseq3A_l3_046_N710-N504_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_047	296M5_Mock_180208_l3	071	047	180208_Hiseq3A_l3_047_N711-N504_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_048	296M5_Mock_180208_l3	072	048	180208_Hiseq3A_l3_048_N712-N504_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_049	296M5_Mock_180208_l3	025	049	180208_Hiseq3A_l3_049_N701-N505_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_050	296M5_Mock_180208_l3	026	050	180208_Hiseq3A_l3_050_N702-N505_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_051	296M5_Mock_180208_l3	027	051	180208_Hiseq3A_l3_051_N703-N505_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_052	296M5_Mock_180208_l3	075	052	180208_Hiseq3A_l3_052_N704-N505_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_053	296M5_Mock_180208_l3	074	053	180208_Hiseq3A_l3_053_N705-N505_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_054	296M5_Mock_180208_l3	073	054	180208_Hiseq3A_l3_054_N706-N505_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_055	296M5_Mock_180208_l3	028	055	180208_Hiseq3A_l3_055_N707-N505_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_056	296M5_Mock_180208_l3	029	056	180208_Hiseq3A_l3_056_N708-N505_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_057	296M5_Mock_180208_l3	030	057	180208_Hiseq3A_l3_057_N709-N505_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_058	296M5_Mock_180208_l3	078	058	180208_Hiseq3A_l3_058_N710-N505_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_059	296M5_Mock_180208_l3	077	059	180208_Hiseq3A_l3_059_N711-N505_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_060	296M5_Mock_180208_l3	076	060	180208_Hiseq3A_l3_060_N712-N505_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_061	296M5_Mock_180208_l3	031	061	180208_Hiseq3A_l3_061_N701-N506_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_062	296M5_Mock_180208_l3	032	062	180208_Hiseq3A_l3_062_N702-N506_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_063	296M5_Mock_180208_l3	033	063	180208_Hiseq3A_l3_063_N703-N506_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_064	296M5_Mock_180208_l3	081	064	180208_Hiseq3A_l3_064_N704-N506_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_065	296M5_Mock_180208_l3	080	065	180208_Hiseq3A_l3_065_N705-N506_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_066	296M5_Mock_180208_l3	079	066	180208_Hiseq3A_l3_066_N706-N506_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_067	296M5_Mock_180208_l3	034	067	180208_Hiseq3A_l3_067_N707-N506_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_068	296M5_Mock_180208_l3	035	068	180208_Hiseq3A_l3_068_N708-N506_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_069	296M5_Mock_180208_l3	036	069	180208_Hiseq3A_l3_069_N709-N506_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_070	296M5_Mock_180208_l3	084	070	180208_Hiseq3A_l3_070_N710-N506_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_071	296M5_Mock_180208_l3	083	071	180208_Hiseq3A_l3_071_N711-N506_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_072	296M5_Mock_180208_l3	082	072	180208_Hiseq3A_l3_072_N712-N506_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_073	296M5_Mock_180208_l3	037	073	180208_Hiseq3A_l3_073_N701-N507_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_074	296M5_Mock_180208_l3	038	074	180208_Hiseq3A_l3_074_N702-N507_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_075	296M5_Mock_180208_l3	039	075	180208_Hiseq3A_l3_075_N703-N507_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_076	296M5_Mock_180208_l3	087	076	180208_Hiseq3A_l3_076_N704-N507_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_077	296M5_Mock_180208_l3	086	077	180208_Hiseq3A_l3_077_N705-N507_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_078	296M5_Mock_180208_l3	085	078	180208_Hiseq3A_l3_078_N706-N507_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_079	296M5_Mock_180208_l3	040	079	180208_Hiseq3A_l3_079_N707-N507_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_080	296M5_Mock_180208_l3	041	080	180208_Hiseq3A_l3_080_N708-N507_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_081	296M5_Mock_180208_l3	042	081	180208_Hiseq3A_l3_081_N709-N507_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_082	296M5_Mock_180208_l3	090	082	180208_Hiseq3A_l3_082_N710-N507_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_083	296M5_Mock_180208_l3	089	083	180208_Hiseq3A_l3_083_N711-N507_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_084	296M5_Mock_180208_l3	088	084	180208_Hiseq3A_l3_084_N712-N507_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_085	296M5_Mock_180208_l3	043	085	180208_Hiseq3A_l3_085_N701-N508_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_086	296M5_Mock_180208_l3	044	086	180208_Hiseq3A_l3_086_N702-N508_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_087	296M5_Mock_180208_l3	045	087	180208_Hiseq3A_l3_087_N703-N508_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_088	296M5_Mock_180208_l3	093	088	180208_Hiseq3A_l3_088_N704-N508_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_089	296M5_Mock_180208_l3	092	089	180208_Hiseq3A_l3_089_N705-N508_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_090	296M5_Mock_180208_l3	091	090	180208_Hiseq3A_l3_090_N706-N508_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_091	296M5_Mock_180208_l3	046	091	180208_Hiseq3A_l3_091_N707-N508_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_092	296M5_Mock_180208_l3	047	092	180208_Hiseq3A_l3_092_N708-N508_Dr_Sato_296M5	0	296M5	Mock
296M5_Mock_180208_l3_093	296M5_Mock_180208_l3	048	093	180208_Hiseq3A_l3_093_N709-N508_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_094	296M5_Mock_180208_l3	096	094	180208_Hiseq3A_l3_094_N710-N508_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_095	296M5_Mock_180208_l3	095	095	180208_Hiseq3A_l3_095_N711-N508_Dr_Sato_296M5	1	296M5	Mock
296M5_Mock_180208_l3_096	296M5_Mock_180208_l3	094	096	180208_Hiseq3A_l3_096_N712-N508_Dr_Sato_296M5	1	296M5	Mock
296M6_Mock_180208_l4_001	296M6_Mock_180208_l4	003	001	180208_Hiseq3A_l4_001_N701-N517_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_002	296M6_Mock_180208_l4	002	002	180208_Hiseq3A_l4_002_N702-N517_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_003	296M6_Mock_180208_l4	001	003	180208_Hiseq3A_l4_003_N703-N517_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_004	296M6_Mock_180208_l4	049	004	180208_Hiseq3A_l4_004_N704-N517_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_005	296M6_Mock_180208_l4	050	005	180208_Hiseq3A_l4_005_N705-N517_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_006	296M6_Mock_180208_l4	051	006	180208_Hiseq3A_l4_006_N706-N517_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_007	296M6_Mock_180208_l4	006	007	180208_Hiseq3A_l4_007_N707-N517_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_008	296M6_Mock_180208_l4	005	008	180208_Hiseq3A_l4_008_N708-N517_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_009	296M6_Mock_180208_l4	004	009	180208_Hiseq3A_l4_009_N709-N517_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_010	296M6_Mock_180208_l4	052	010	180208_Hiseq3A_l4_010_N710-N517_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_011	296M6_Mock_180208_l4	053	011	180208_Hiseq3A_l4_011_N711-N517_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_012	296M6_Mock_180208_l4	054	012	180208_Hiseq3A_l4_012_N712-N517_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_013	296M6_Mock_180208_l4	009	013	180208_Hiseq3A_l4_013_N701-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_014	296M6_Mock_180208_l4	008	014	180208_Hiseq3A_l4_014_N702-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_015	296M6_Mock_180208_l4	007	015	180208_Hiseq3A_l4_015_N703-N502_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_016	296M6_Mock_180208_l4	055	016	180208_Hiseq3A_l4_016_N704-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_017	296M6_Mock_180208_l4	056	017	180208_Hiseq3A_l4_017_N705-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_018	296M6_Mock_180208_l4	057	018	180208_Hiseq3A_l4_018_N706-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_019	296M6_Mock_180208_l4	012	019	180208_Hiseq3A_l4_019_N707-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_020	296M6_Mock_180208_l4	011	020	180208_Hiseq3A_l4_020_N708-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_021	296M6_Mock_180208_l4	010	021	180208_Hiseq3A_l4_021_N709-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_022	296M6_Mock_180208_l4	058	022	180208_Hiseq3A_l4_022_N710-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_023	296M6_Mock_180208_l4	059	023	180208_Hiseq3A_l4_023_N711-N502_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_024	296M6_Mock_180208_l4	060	024	180208_Hiseq3A_l4_024_N712-N502_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_025	296M6_Mock_180208_l4	015	025	180208_Hiseq3A_l4_025_N701-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_026	296M6_Mock_180208_l4	014	026	180208_Hiseq3A_l4_026_N702-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_027	296M6_Mock_180208_l4	013	027	180208_Hiseq3A_l4_027_N703-N503_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_028	296M6_Mock_180208_l4	061	028	180208_Hiseq3A_l4_028_N704-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_029	296M6_Mock_180208_l4	062	029	180208_Hiseq3A_l4_029_N705-N503_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_030	296M6_Mock_180208_l4	063	030	180208_Hiseq3A_l4_030_N706-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_031	296M6_Mock_180208_l4	018	031	180208_Hiseq3A_l4_031_N707-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_032	296M6_Mock_180208_l4	017	032	180208_Hiseq3A_l4_032_N708-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_033	296M6_Mock_180208_l4	016	033	180208_Hiseq3A_l4_033_N709-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_034	296M6_Mock_180208_l4	064	034	180208_Hiseq3A_l4_034_N710-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_035	296M6_Mock_180208_l4	065	035	180208_Hiseq3A_l4_035_N711-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_036	296M6_Mock_180208_l4	066	036	180208_Hiseq3A_l4_036_N712-N503_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_037	296M6_Mock_180208_l4	021	037	180208_Hiseq3A_l4_037_N701-N504_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_038	296M6_Mock_180208_l4	020	038	180208_Hiseq3A_l4_038_N702-N504_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_039	296M6_Mock_180208_l4	019	039	180208_Hiseq3A_l4_039_N703-N504_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_040	296M6_Mock_180208_l4	067	040	180208_Hiseq3A_l4_040_N704-N504_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_041	296M6_Mock_180208_l4	068	041	180208_Hiseq3A_l4_041_N705-N504_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_042	296M6_Mock_180208_l4	069	042	180208_Hiseq3A_l4_042_N706-N504_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_043	296M6_Mock_180208_l4	024	043	180208_Hiseq3A_l4_043_N707-N504_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_044	296M6_Mock_180208_l4	023	044	180208_Hiseq3A_l4_044_N708-N504_Dr_Sato_296M6	0	296M6	Mock
